text,category
"Cooling tower circulation pump motor fan shroud dented, restricting airflow and causing high winding temps.",overheating
"Extruder #4 barrel zone 3 heater running 40C above setpoint, solid state relay welded shut.",overheating
"Vacuum pump exhaust air temp exceeding safe limits, oil mist separator saturated.",overheating
Palletizer indexer servo motor throwing over-temp faults during rapid cycling.,overheating
"Main line air compressor intercooler fouled, causing second-stage discharge temp to spike.",overheating
"Sifter drive gearbox showing thermal discoloration on housing, oil level was critically low.",overheating
Draft fan motor on boiler #1 tripping breaker on thermal overload after 20 mins run time.,overheating
Hydraulic press main cylinder oil cooler leaking water and running hot at 72C.,overheating
"Slitter rewind motor overheating intermittently, cooling fins caked in paper dust and adhesive.",overheating
Batch mixer planetary gearbox making whining noise and running noticeably hotter than usual.,overheating
"Booster pump #3 gland seal leaking excessively, friction causing shaft sleeve to overheat.",overheating
"Wasterwater aeration blower discharge piping glowing dull red, check valve stuck partially closed.",overheating
"Sinter plant exhaust fan motor bearings at 85C, grease lines verified clear but needs relubrication.",overheating
"Die-cast machine hydraulic reservoir overheating, proportional valve bypassing internally.",overheating
"Main line conveyor pulley bearing failure imminent, housing surface temp at 112C via thermography.",overheating
"Air dryer regeneration heater relay stuck on, outlet air temp dangerously high.",overheating
"Rotary kiln drive motor thermal cutout activated, ambient room temp near kiln is 50C.",overheating
"Submersible sump pump ran dry due to float switch failure, thermal switch shut it down.",overheating
Extruder feed throat cooling jacket scale buildup causing high barrel temp alarms.,overheating
"Paint booth fresh air make-up unit motor thermal tripped, belts loose causing high slip.",overheating
"Centrifugal pump mechanical seal flush line blocked, stuffing box running extremely hot.",overheating
"Extruder main drive motor running hot at 92C under load, thermal trip imminent.",overheating
"Hydraulic power unit #2 oil temp reached 71C, cooler core blocked with debris.",overheating
"Exhaust fan bearing housing smoking and vibrating, temp gun reads 110C.",overheating
Conveyor 4 gear reducer oil is dark and boiling over through the breather cap.,overheating
"Chilled water pump #1 casing hot to touch, suction strainer completely plugged.",overheating
Injection molding clamp motor tripped on overload due to high winding temps.,overheating
Compressor stage 3 discharge air temp alarm cleared after manual reset.,overheating
Main air compressor oil separator running 15F above normal operating specs.,overheating
"Cooling tower fan gearbox low on lube, pinion gear area running at 85C.",overheating
"Boiler feed pump #3 inboard bearing failed temp check, smelling like burnt grease.",overheating
"Vacuum pump exhaust manifold glowing dull red, check inline cooling water flow.",overheating
"Line 2 palletizer drive motor fan shroud clogged with dust, blowing hot air.",overheating
"Mixer agitator gearbox seal blew out, heavy thermal breakdown of synthetic oil.",overheating
"Hydraulic press oil reservoir temp gauge pegged at max 80C, heat exchanger fouled.",overheating
"Centrifugal pump #5 mechanical seal flushing line restricted, stuffing box overheating.",overheating
Air handler unit supply fan motor winding insulation breakdown causing high temps.,overheating
"Pelletizer cutter motor thermal overload tripped twice during shift, needs IR scan.",overheating
"Roller mill drive pulley slipping, friction causing severe bearing overheating.",overheating
"Emergency generator radiator core plugged with bugs, high coolant temp warning.",overheating
"Sifter motor overheating after 2 hours run time, check grease levels.",overheating
"Hydraulic manifold block too hot to touch on station 6, proportional valve sticking.",overheating
"Pulverizer main shaft bearing temp peaked at 105C, schedule immediate shutdown.",overheating
Booster pump #2 thrust bearing failure indicated by sudden spike in casing temp.,overheating
"Extruder barrel zone 4 heater band stuck on, thermal limit switch tripped.",overheating
Deaerator feed pump bearing housing vibrating and running 40F over ambient.,overheating
Wastewater submersible pump thermal switch tripped on high stator temp.,overheating
Draw bench hydraulic unit shut down on high oil temp interlock at 75C.,overheating
"Mixing tank jacket cooling water valve failed shut, batch temp exceeded 95C.",overheating
Sludge pump eccentric drive overheating due to excessive belt tension.,overheating
Main extruder drive motor tripping on thermal overload after 20 mins of high-load operation.,overheating
Gearbox on line 2 conveyor running hot to the touch; measured housing temp at 195°F with IR gun.,overheating
Hydraulic power unit #3 shutting down due to excessive fluid temp alarms hitting 150°F.,overheating
Exhaust fan motor bearings smoking and emitting a burning odor; immediate shutdown required.,overheating
Chilled water circulation pump #1 casing overheating due to suspected air lock and low flow.,overheating
"Compressor stage 2 discharge air temp reaching 280°F, exceeding OEM limits.",overheating
"Cooling fan on main hydraulic press motor is missing shroud fins, causing localized thermal spikes.",overheating
Pelletizer cutter motor running extremely hot under normal load; amp draw is slightly elevated.,overheating
"Auxiliary lube oil pump heat exchanger plugged with scale, causing oil inlet temp to spike.",overheating
"Boiler feed pump outboard bearing temp trending upward over the last 3 shifts, currently at 172°F.",overheating
"Vacuum pump drive coupling slipping, generating heavy friction and high housing temps.",overheating
"Extruder barrel zone 4 heater band stuck ON, causing catastrophic local overheating of polymer.",overheating
Cooling tower fan gearbox oil breaking down rapidly from chronic high operating temps.,overheating
"Main air compressor oil cooler fins caked in dust and lint, restricting airflow and causing thermal trip.",overheating
Hydraulic manifold block overheating near proportional valve V-12 due to internal bypass.,overheating
"Conveyor drive motor pulley misaligned, causing belt friction and severe motor casing heat.",overheating
Submersible sump pump running dry; thermal switch failed to trip before stator burned out.,overheating
Chiller compressor #2 high discharge temp fault active; refrigerant charge appears low.,overheating
Industrial oven recirculation fan motor bearings dry and squealing with high surface temp.,overheating
Injection molding clamp motor overheating during fast-cycle runs; cooling loop needs flush.,overheating
Hydraulic reservoir oil temp gauge reading 165°F; oil cooler solenoid valve is not opening.,overheating
Draft fan motor on boiler #2 throwing thermal overload codes during peak firing rate.,overheating
"Sludge pump #4 running hot; packing gland overtightened, starving the shaft of lubrication.",overheating
Rotary airlock drive gearbox showing paint discoloration from severe overheating.,overheating
Reactor agitator VFD faulting on motor overtemp; thermistor circuit verified working.,overheating
Hydraulic press main pump casing hot and cavitating badly under load.,overheating
Paint booth exhaust blower motor bearing failure causing high vibration and rapid heat buildup.,overheating
"Air dryer regeneration valve stuck, causing localized heat soak on downstream piping.",overheating
"Mixing tank drive motor cooling fins clogged with product dust, causing motor to run at 210°F.",overheating
Stamping press brake motor overheating due to frequent cycling and worn friction pads.,overheating
"Main hydraulic pump #2 casing hot to touch, operating at 185°F under normal load.",overheating
